nct_id,Type,Value,Action
NCT02768389,GBM Status,Recurrent,Add
NCT02769806,GBM Status,Recurrent,Add
NCT02770378,GBM Status,Recurrent,Add
NCT02771301,GBM Status,Recurrent,Add
NCT02774291,GBM Status,Recurrent,Add
NCT02774421,GBM Status,Recurrent,Add
NCT02774681,GBM Status,Recurrent,Add
NCT02780804,GBM Status,Recurrent,Add
NCT02781792,GBM Status,Recurrent,Add
NCT02783300,GBM Status,Recurrent,Add
NCT02783495,GBM Status,Recurrent,Add
NCT02791360,GBM Status,Recurrent,Add
NCT02792582,GBM Status,Recurrent,Add
NCT02792608,GBM Status,Recurrent,Add
NCT02794883,GBM Status,Recurrent,Add
NCT02796261,GBM Status,Recurrent,Add
NCT02796729,GBM Status,Recurrent,Add
NCT02798029,GBM Status,Recurrent,Add
NCT02798406,GBM Status,Recurrent,Add
NCT02800486,GBM Status,Recurrent,Add
NCT02808364,GBM Status,Recurrent,Add
NCT02808416,GBM Status,Recurrent,Add
NCT02824133,GBM Status,Recurrent,Add
NCT02824731,GBM Status,Recurrent,Add
NCT02829931,GBM Status,Recurrent,Add
NCT02831257,GBM Status,Recurrent,Add
NCT02831959,GBM Status,Recurrent,Add
NCT02833701,GBM Status,Recurrent,Add
NCT02839954,GBM Status,Recurrent,Add
NCT02840409,GBM Status,Recurrent,Add
NCT02841332,GBM Status,Recurrent,Add
NCT02843230,GBM Status,Recurrent,Add
NCT02844062,GBM Status,Recurrent,Add
NCT02844439,GBM Status,Recurrent,Add
NCT02847559,GBM Status,Recurrent,Add
NCT02848794,GBM Status,Recurrent,Add
NCT02849171,GBM Status,Recurrent,Add
NCT02850744,GBM Status,Recurrent,Add
NCT02851706,GBM Status,Recurrent,Add
NCT02852655,GBM Status,Recurrent,Add
NCT02854228,GBM Status,Recurrent,Add
NCT02858869,GBM Status,Recurrent,Add
NCT02858895,GBM Status,Recurrent,Add
NCT02859857,GBM Status,Recurrent,Add
NCT02863484,GBM Status,Recurrent,Add
NCT02866747,GBM Status,Recurrent,Add
NCT02869243,GBM Status,Recurrent,Add
NCT02876003,GBM Status,Recurrent,Add
NCT02878707,GBM Status,Recurrent,Add
NCT02882984,GBM Status,Recurrent,Add
NCT02885324,GBM Status,Recurrent,Add
NCT02886572,GBM Status,Recurrent,Add
NCT02886585,GBM Status,Recurrent,Add
NCT02893137,GBM Status,Recurrent,Add
NCT02896335,GBM Status,Recurrent,Add
NCT02898727,GBM Status,Recurrent,Add
NCT02899715,GBM Status,Recurrent,Add
NCT02900248,GBM Status,Recurrent,Add
NCT02901925,GBM Status,Recurrent,Add
NCT02905110,GBM Status,Recurrent,Add
NCT02909777,GBM Status,Recurrent,Add
NCT02910804,GBM Status,Recurrent,Add
NCT02915744,GBM Status,Recurrent,Add
NCT02919332,GBM Status,Recurrent,Add
NCT02924038,GBM Status,Recurrent,Add
NCT02926222,GBM Status,Recurrent,Add
NCT02933736,GBM Status,Recurrent,Add
NCT02937844,GBM Status,Recurrent,Add
NCT02939378,GBM Status,Recurrent,Add
NCT02940483,GBM Status,Recurrent,Add
NCT02942264,GBM Status,Recurrent,Add
NCT02947373,GBM Status,Recurrent,Add
NCT02953717,GBM Status,Recurrent,Add
NCT02953756,GBM Status,Recurrent,Add
NCT02956291,GBM Status,Recurrent,Add
NCT02962167,GBM Status,Recurrent,Add
NCT02964416,GBM Status,Recurrent,Add
NCT02968940,GBM Status,Recurrent,Add
NCT02971501,GBM Status,Recurrent,Add
NCT02974621,GBM Status,Recurrent,Add
NCT02974803,GBM Status,Recurrent,Add
NCT02978261,GBM Status,Recurrent,Add
NCT02978404,GBM Status,Recurrent,Add
NCT02981940,GBM Status,Recurrent,Add
NCT02986815,GBM Status,Recurrent,Add
NCT02993146,GBM Status,Recurrent,Add
NCT03002532,GBM Status,Recurrent,Add
NCT03005132,GBM Status,Recurrent,Add
NCT03014687,GBM Status,Recurrent,Add
NCT03019471,GBM Status,Recurrent,Add
NCT03020017,GBM Status,Recurrent,Add
NCT03020602,GBM Status,Recurrent,Add
NCT03022578,GBM Status,Recurrent,Add
NCT03027544,GBM Status,Recurrent,Add
NCT03028246,GBM Status,Recurrent,Add
NCT03028337,GBM Status,Recurrent,Add
NCT03030066,GBM Status,Recurrent,Add
NCT03032484,GBM Status,Recurrent,Add
NCT03033992,GBM Status,Recurrent,Add
NCT03034135,GBM Status,Recurrent,Add
NCT03043391,GBM Status,Recurrent,Add
NCT03048084,GBM Status,Recurrent,Add
NCT03048240,GBM Status,Recurrent,Add
NCT03052738,GBM Status,Recurrent,Add
NCT03055364,GBM Status,Recurrent,Add
NCT03058198,GBM Status,Recurrent,Add
NCT03058289,GBM Status,Recurrent,Add
NCT03067753,GBM Status,Recurrent,Add
NCT03068520,GBM Status,Recurrent,Add
NCT03071874,GBM Status,Recurrent,Add
NCT03071913,GBM Status,Recurrent,Add
NCT03075072,GBM Status,Recurrent,Add
NCT03075514,GBM Status,Recurrent,Add
NCT03076255,GBM Status,Recurrent,Add
NCT03086616,GBM Status,Recurrent,Add
NCT03088579,GBM Status,Recurrent,Add
NCT03090386,GBM Status,Recurrent,Add
NCT03091803,GBM Status,Recurrent,Add
NCT03096431,GBM Status,Recurrent,Add
NCT03101813,GBM Status,Recurrent,Add
NCT03102203,GBM Status,Recurrent,Add
NCT03115138,GBM Status,Recurrent,Add
NCT03115164,GBM Status,Recurrent,Add
NCT03115333,GBM Status,Recurrent,Add
NCT03115398,GBM Status,Recurrent,Add
NCT03122197,GBM Status,Recurrent,Add
NCT03126266,GBM Status,Recurrent,Add
NCT03128047,GBM Status,Recurrent,Add
NCT03132259,GBM Status,Recurrent,Add
NCT03137888,GBM Status,Recurrent,Add
NCT03149003,GBM Status,Recurrent,Add
NCT03149575,GBM Status,Recurrent,Add
NCT03150862,GBM Status,Recurrent,Add
NCT03152318,GBM Status,Recurrent,Add
NCT03154996,GBM Status,Recurrent,Add
NCT03155620,GBM Status,Recurrent,Add
NCT03160599,GBM Status,Recurrent,Add
NCT03163368,GBM Status,Recurrent,Add
NCT03168919,GBM Status,Recurrent,Add
NCT03173950,GBM Status,Recurrent,Add
NCT03176160,GBM Status,Recurrent,Add
NCT03179176,GBM Status,Recurrent,Add
NCT03180268,GBM Status,Recurrent,Add
NCT03180697,GBM Status,Recurrent,Add
NCT03181581,GBM Status,Recurrent,Add
NCT03184038,GBM Status,Recurrent,Add
NCT03189381,GBM Status,Recurrent,Add
NCT03189420,GBM Status,Recurrent,Add
NCT03190967,GBM Status,Recurrent,Add
NCT03193463,GBM Status,Recurrent,Add
NCT03194906,GBM Status,Recurrent,Add
NCT03194971,GBM Status,Recurrent,Add
NCT03206021,GBM Status,Recurrent,Add
NCT03208387,GBM Status,Recurrent,Add
NCT03212157,GBM Status,Recurrent,Add
NCT03212742,GBM Status,Recurrent,Add
NCT03213665,GBM Status,Recurrent,Add
NCT03213704,GBM Status,Recurrent,Add
NCT03215511,GBM Status,Recurrent,Add
NCT03216499,GBM Status,Recurrent,Add
NCT03217747,GBM Status,Recurrent,Add
NCT03220035,GBM Status,Recurrent,Add
NCT03220646,GBM Status,Recurrent,Add
NCT03223675,GBM Status,Recurrent,Add
NCT03223922,GBM Status,Recurrent,Add
NCT03225300,GBM Status,Recurrent,Add
NCT03225963,GBM Status,Recurrent,Add
NCT03226483,GBM Status,Recurrent,Add
NCT03231501,GBM Status,Recurrent,Add
NCT03233152,GBM Status,Recurrent,Add
NCT03233204,GBM Status,Recurrent,Add
NCT03234595,GBM Status,Recurrent,Add
NCT03243851,GBM Status,Recurrent,Add
NCT03244995,GBM Status,Recurrent,Add
NCT03245151,GBM Status,Recurrent,Add
NCT03247127,GBM Status,Recurrent,Add
NCT03251989,GBM Status,Recurrent,Add
NCT03257124,GBM Status,Recurrent,Add
NCT03257618,GBM Status,Recurrent,Add
NCT03257631,GBM Status,Recurrent,Add
NCT03257735,GBM Status,Recurrent,Add
NCT03267836,GBM Status,Recurrent,Add
NCT03274037,GBM Status,Recurrent,Add
NCT03277638,GBM Status,Recurrent,Add
NCT03279692,GBM Status,Recurrent,Add
NCT03281889,GBM Status,Recurrent,Add
NCT03285932,GBM Status,Recurrent,Add
NCT03286023,GBM Status,Recurrent,Add
NCT03286335,GBM Status,Recurrent,Add
NCT03288272,GBM Status,Recurrent,Add
NCT03291314,GBM Status,Recurrent,Add
NCT03291977,GBM Status,Recurrent,Add
NCT03293888,GBM Status,Recurrent,Add
NCT03294434,GBM Status,Recurrent,Add
NCT03294486,GBM Status,Recurrent,Add
NCT03295396,GBM Status,Recurrent,Add
NCT03296696,GBM Status,Recurrent,Add
NCT03297463,GBM Status,Recurrent,Add
NCT03297788,GBM Status,Recurrent,Add
NCT03303365,GBM Status,Recurrent,Add
NCT03305588,GBM Status,Recurrent,Add
NCT03325166,GBM Status,Recurrent,Add
NCT03328858,GBM Status,Recurrent,Add
NCT03328884,GBM Status,Recurrent,Add
NCT03330197,GBM Status,Recurrent,Add
NCT03331601,GBM Status,Recurrent,Add
NCT03332030,GBM Status,Recurrent,Add
NCT03335280,GBM Status,Recurrent,Add
NCT03342586,GBM Status,Recurrent,Add
NCT03343197,GBM Status,Recurrent,Add
NCT03346655,GBM Status,Recurrent,Add
NCT03347097,GBM Status,Recurrent,Add
NCT03347617,GBM Status,Recurrent,Add
NCT03352427,GBM Status,Recurrent,Add
NCT03361033,GBM Status,Recurrent,Add
NCT03366376,GBM Status,Recurrent,Add
NCT03370926,GBM Status,Recurrent,Add
NCT03373487,GBM Status,Recurrent,Add
NCT03374943,GBM Status,Recurrent,Add
NCT03382977,GBM Status,Recurrent,Add
NCT03383978,GBM Status,Recurrent,Add
NCT03387020,GBM Status,Recurrent,Add
NCT03389802,GBM Status,Recurrent,Add
NCT03390569,GBM Status,Recurrent,Add
NCT03403803,GBM Status,Recurrent,Add
NCT03407781,GBM Status,Recurrent,Add
NCT03411408,GBM Status,Recurrent,Add
NCT03412877,GBM Status,Recurrent,Add
NCT03412955,GBM Status,Recurrent,Add
NCT03414944,GBM Status,Recurrent,Add
NCT03416530,GBM Status,Recurrent,Add
NCT03422679,GBM Status,Recurrent,Add
NCT03423992,GBM Status,Recurrent,Add
NCT03429803,GBM Status,Recurrent,Add
NCT03430947,GBM Status,Recurrent,Add
NCT03434262,GBM Status,Recurrent,Add
NCT03439332,GBM Status,Recurrent,Add
NCT03452774,GBM Status,Recurrent,Add
NCT03458676,GBM Status,Recurrent,Add
NCT03463733,GBM Status,Recurrent,Add
NCT00001595,Karnofsky Allowed Scores,Unspecified,Add
NCT00001686,Karnofsky Allowed Scores,Unspecified,Add
NCT00002647,Karnofsky Allowed Scores,Unspecified,Add
NCT00009035,Karnofsky Allowed Scores,Unspecified,Add
NCT00054496,Karnofsky Allowed Scores,Unspecified,Add
NCT00054756,Karnofsky Allowed Scores,Unspecified,Add
NCT00060541,Karnofsky Allowed Scores,Unspecified,Add
NCT00082745,Karnofsky Allowed Scores,Unspecified,Add
NCT00089245,Karnofsky Allowed Scores,Unspecified,Add
NCT00103038,Karnofsky Allowed Scores,Unspecified,Add
NCT00125710,Karnofsky Allowed Scores,Unspecified,Add
NCT00152659,Karnofsky Allowed Scores,Unspecified,Add
NCT00180791,Karnofsky Allowed Scores,Unspecified,Add
NCT00207350,Karnofsky Allowed Scores,Unspecified,Add
NCT00267865,Karnofsky Allowed Scores,Unspecified,Add
NCT00268684,Karnofsky Allowed Scores,Unspecified,Add
NCT00276640,Karnofsky Allowed Scores,Unspecified,Add
NCT00302159,Karnofsky Allowed Scores,Unspecified,Add
NCT00311857,Karnofsky Allowed Scores,Unspecified,Add
NCT00313599,Karnofsky Allowed Scores,Unspecified,Add
NCT00323076,Karnofsky Allowed Scores,Unspecified,Add
NCT00329719,Karnofsky Allowed Scores,Unspecified,Add
NCT00330109,Karnofsky Allowed Scores,Unspecified,Add
NCT00336024,Karnofsky Allowed Scores,Unspecified,Add
NCT00352599,Karnofsky Allowed Scores,Unspecified,Add
NCT00390299,Karnofsky Allowed Scores,Unspecified,Add
NCT00418899,Karnofsky Allowed Scores,Unspecified,Add
NCT00445965,Karnofsky Allowed Scores,Unspecified,Add
NCT00452959,Karnofsky Allowed Scores,Unspecified,Add
NCT00461188,Karnofsky Allowed Scores,Unspecified,Add
NCT00470366,Karnofsky Allowed Scores,Unspecified,Add
NCT00482677,Karnofsky Allowed Scores,Unspecified,Add
NCT00490334,Karnofsky Allowed Scores,Unspecified,Add
NCT00514397,Karnofsky Allowed Scores,Unspecified,Add
NCT00528437,Karnofsky Allowed Scores,Unspecified,Add
NCT00532064,Karnofsky Allowed Scores,Unspecified,Add
NCT00551122,Karnofsky Allowed Scores,Unspecified,Add
NCT00553943,Karnofsky Allowed Scores,Unspecified,Add
NCT00570908,Karnofsky Allowed Scores,Unspecified,Add
NCT00598351,Karnofsky Allowed Scores,Unspecified,Add
NCT00598949,Karnofsky Allowed Scores,Unspecified,Add
NCT00626990,Karnofsky Allowed Scores,Unspecified,Add
NCT00628940,Karnofsky Allowed Scores,Unspecified,Add
NCT00647049,Karnofsky Allowed Scores,Unspecified,Add
NCT00653068,Karnofsky Allowed Scores,Unspecified,Add
NCT00686387,Karnofsky Allowed Scores,Unspecified,Add
NCT00707343,Karnofsky Allowed Scores,Unspecified,Add
NCT00724191,Karnofsky Allowed Scores,Unspecified,Add
NCT00752323,Karnofsky Allowed Scores,Unspecified,Add
NCT00760409,Karnofsky Allowed Scores,Unspecified,Add
NCT00798057,Karnofsky Allowed Scores,Unspecified,Add
NCT00805103,Karnofsky Allowed Scores,Unspecified,Add
NCT00811148,Karnofsky Allowed Scores,Unspecified,Add
NCT00813787,Karnofsky Allowed Scores,Unspecified,Add
NCT00852501,Karnofsky Allowed Scores,Unspecified,Add
NCT00857922,Karnofsky Allowed Scores,Unspecified,Add
NCT00862173,Karnofsky Allowed Scores,Unspecified,Add
NCT00869401,Karnofsky Allowed Scores,Unspecified,Add
NCT00870129,Karnofsky Allowed Scores,Unspecified,Add
NCT00876759,Karnofsky Allowed Scores,Unspecified,Add
NCT00876993,Karnofsky Allowed Scores,Unspecified,Add
NCT00880061,Karnofsky Allowed Scores,Unspecified,Add
NCT00887146,Karnofsky Allowed Scores,Unspecified,Add
NCT00892177,Karnofsky Allowed Scores,Unspecified,Add
NCT00895622,Karnofsky Allowed Scores,Unspecified,Add
NCT00897286,Karnofsky Allowed Scores,Unspecified,Add
NCT00898755,Karnofsky Allowed Scores,Unspecified,Add
NCT00899834,Karnofsky Allowed Scores,Unspecified,Add
NCT00928226,Karnofsky Allowed Scores,Unspecified,Add
NCT00935090,Karnofsky Allowed Scores,Unspecified,Add
NCT00939315,Karnofsky Allowed Scores,Unspecified,Add
NCT00939523,Karnofsky Allowed Scores,Unspecified,Add
NCT00943007,Karnofsky Allowed Scores,Unspecified,Add
NCT00946673,Karnofsky Allowed Scores,Unspecified,Add
NCT00958841,Karnofsky Allowed Scores,Unspecified,Add
NCT00961090,Karnofsky Allowed Scores,Unspecified,Add
NCT00967330,Karnofsky Allowed Scores,Unspecified,Add
NCT00978562,Karnofsky Allowed Scores,Unspecified,Add
NCT00981890,Karnofsky Allowed Scores,Unspecified,Add
NCT01006044,Karnofsky Allowed Scores,Unspecified,Add
NCT01009307,Karnofsky Allowed Scores,Unspecified,Add
NCT01011920,Karnofsky Allowed Scores,Unspecified,Add
NCT01012609,Karnofsky Allowed Scores,Unspecified,Add
NCT01018836,Karnofsky Allowed Scores,Unspecified,Add
NCT01063114,Karnofsky Allowed Scores,Unspecified,Add
NCT01096368,Karnofsky Allowed Scores,Unspecified,Add
NCT01102595,Karnofsky Allowed Scores,Unspecified,Add
NCT01106508,Karnofsky Allowed Scores,Unspecified,Add
NCT01106794,Karnofsky Allowed Scores,Unspecified,Add
NCT01107522,Karnofsky Allowed Scores,Unspecified,Add
NCT01115777,Karnofsky Allowed Scores,Unspecified,Add
NCT01117168,Karnofsky Allowed Scores,Unspecified,Add
NCT01120639,Karnofsky Allowed Scores,Unspecified,Add
NCT01124240,Karnofsky Allowed Scores,Unspecified,Add
NCT01137682,Karnofsky Allowed Scores,Unspecified,Add
NCT01138033,Karnofsky Allowed Scores,Unspecified,Add
NCT01144988,Karnofsky Allowed Scores,Unspecified,Add
NCT01151670,Karnofsky Allowed Scores,Unspecified,Add
NCT01164189,Karnofsky Allowed Scores,Unspecified,Add
NCT01165632,Karnofsky Allowed Scores,Unspecified,Add
NCT01170000,Karnofsky Allowed Scores,Unspecified,Add
NCT01172912,Karnofsky Allowed Scores,Unspecified,Add
NCT01177397,Karnofsky Allowed Scores,Unspecified,Add
NCT01182415,Karnofsky Allowed Scores,Unspecified,Add
NCT01183663,Karnofsky Allowed Scores,Unspecified,Add
NCT01208831,Karnofsky Allowed Scores,Unspecified,Add
NCT01217996,Karnofsky Allowed Scores,Unspecified,Add
NCT01220271,Karnofsky Allowed Scores,Unspecified,Add
NCT01222728,Karnofsky Allowed Scores,Unspecified,Add
NCT01222780,Karnofsky Allowed Scores,Unspecified,Add
NCT01228448,Karnofsky Allowed Scores,Unspecified,Add
NCT01236560,Karnofsky Allowed Scores,Unspecified,Add
NCT01240161,Karnofsky Allowed Scores,Unspecified,Add
NCT01246869,Karnofsky Allowed Scores,Unspecified,Add
NCT01269918,Karnofsky Allowed Scores,Unspecified,Add
NCT01272622,Karnofsky Allowed Scores,Unspecified,Add
NCT01276210,Karnofsky Allowed Scores,Unspecified,Add
NCT01283542,Karnofsky Allowed Scores,Unspecified,Add
NCT01290939,Karnofsky Allowed Scores,Unspecified,Add
NCT01295632,Karnofsky Allowed Scores,Unspecified,Add
NCT01295762,Karnofsky Allowed Scores,Unspecified,Add
NCT01301560,Karnofsky Allowed Scores,Unspecified,Add
NCT01303497,Karnofsky Allowed Scores,Unspecified,Add
NCT01305122,Karnofsky Allowed Scores,Unspecified,Add
NCT01305941,Karnofsky Allowed Scores,Unspecified,Add
NCT01310868,Karnofsky Allowed Scores,Unspecified,Add
NCT01324479,Karnofsky Allowed Scores,Unspecified,Add
NCT01324635,Karnofsky Allowed Scores,Unspecified,Add
NCT01331239,Karnofsky Allowed Scores,Unspecified,Add
NCT01331616,Karnofsky Allowed Scores,Unspecified,Add
NCT01332630,Karnofsky Allowed Scores,Unspecified,Add
NCT01342237,Karnofsky Allowed Scores,Unspecified,Add
NCT01345370,Karnofsky Allowed Scores,Unspecified,Add
NCT01346267,Karnofsky Allowed Scores,Unspecified,Add
NCT01347307,Karnofsky Allowed Scores,Unspecified,Add
NCT01349660,Karnofsky Allowed Scores,Unspecified,Add
NCT01351519,Karnofsky Allowed Scores,Unspecified,Add
NCT01353625,Karnofsky Allowed Scores,Unspecified,Add
NCT01358058,Karnofsky Allowed Scores,Unspecified,Add
NCT01368133,Karnofsky Allowed Scores,Unspecified,Add
NCT01372774,Karnofsky Allowed Scores,Unspecified,Add
NCT01377701,Karnofsky Allowed Scores,Unspecified,Add
NCT01378975,Karnofsky Allowed Scores,Unspecified,Add
NCT01381718,Karnofsky Allowed Scores,Unspecified,Add
NCT01390571,Karnofsky Allowed Scores,Unspecified,Add
NCT01390948,Karnofsky Allowed Scores,Unspecified,Add
NCT01391143,Karnofsky Allowed Scores,Unspecified,Add
NCT01392352,Karnofsky Allowed Scores,Unspecified,Add
NCT01403610,Karnofsky Allowed Scores,Unspecified,Add
NCT01410006,Karnofsky Allowed Scores,Unspecified,Add
NCT01419067,Karnofsky Allowed Scores,Unspecified,Add
NCT01419834,Karnofsky Allowed Scores,Unspecified,Add
NCT01424839,Karnofsky Allowed Scores,Unspecified,Add
NCT01433991,Karnofsky Allowed Scores,Unspecified,Add
NCT01438307,Karnofsky Allowed Scores,Unspecified,Add
NCT01441596,Karnofsky Allowed Scores,Unspecified,Add
NCT01442220,Karnofsky Allowed Scores,Unspecified,Add
NCT01444209,Karnofsky Allowed Scores,Unspecified,Add
NCT01445288,Karnofsky Allowed Scores,Unspecified,Add
NCT01445483,Karnofsky Allowed Scores,Unspecified,Add
NCT01447810,Karnofsky Allowed Scores,Unspecified,Add
NCT01449461,Karnofsky Allowed Scores,Unspecified,Add
NCT01452854,Karnofsky Allowed Scores,Unspecified,Add
NCT01456455,Karnofsky Allowed Scores,Unspecified,Add
NCT01462695,Karnofsky Allowed Scores,Unspecified,Add
NCT01465672,Karnofsky Allowed Scores,Unspecified,Add
NCT01466036,Karnofsky Allowed Scores,Unspecified,Add
NCT01467986,Karnofsky Allowed Scores,Unspecified,Add
NCT01478321,Karnofsky Allowed Scores,Unspecified,Add
NCT01484873,Karnofsky Allowed Scores,Unspecified,Add
NCT01486459,Karnofsky Allowed Scores,Unspecified,Add
NCT01493219,Karnofsky Allowed Scores,Unspecified,Add
NCT01494662,Karnofsky Allowed Scores,Unspecified,Add
NCT01502280,Karnofsky Allowed Scores,Unspecified,Add
NCT01503086,Karnofsky Allowed Scores,Unspecified,Add
NCT01503827,Karnofsky Allowed Scores,Unspecified,Add
NCT01507506,Karnofsky Allowed Scores,Unspecified,Add
NCT01508104,Karnofsky Allowed Scores,Unspecified,Add
NCT01508221,Karnofsky Allowed Scores,Unspecified,Add
NCT01512147,Karnofsky Allowed Scores,Unspecified,Add
NCT01514877,Karnofsky Allowed Scores,Unspecified,Add
NCT01517776,Karnofsky Allowed Scores,Unspecified,Add
NCT01518621,Karnofsky Allowed Scores,Unspecified,Add
NCT01520870,Karnofsky Allowed Scores,Unspecified,Add
NCT01522820,Karnofsky Allowed Scores,Unspecified,Add
NCT01525459,Karnofsky Allowed Scores,Unspecified,Add
NCT01526837,Karnofsky Allowed Scores,Unspecified,Add
NCT01528670,Karnofsky Allowed Scores,Unspecified,Add
NCT01534104,Karnofsky Allowed Scores,Unspecified,Add
NCT01535183,Karnofsky Allowed Scores,Unspecified,Add
NCT01535430,Karnofsky Allowed Scores,Unspecified,Add
NCT01535898,Karnofsky Allowed Scores,Unspecified,Add
NCT01535911,Karnofsky Allowed Scores,Unspecified,Add
NCT01538264,Karnofsky Allowed Scores,Unspecified,Add
NCT01540175,Karnofsky Allowed Scores,Unspecified,Add
NCT01541800,Karnofsky Allowed Scores,Unspecified,Add
NCT01542736,Karnofsky Allowed Scores,Unspecified,Add
NCT01549392,Karnofsky Allowed Scores,Unspecified,Add
NCT01551680,Karnofsky Allowed Scores,Unspecified,Add
NCT01556230,Karnofsky Allowed Scores,Unspecified,Add
NCT01562197,Karnofsky Allowed Scores,Unspecified,Add
NCT01568359,Karnofsky Allowed Scores,Unspecified,Add
NCT01578668,Karnofsky Allowed Scores,Unspecified,Add
NCT01579253,Karnofsky Allowed Scores,Unspecified,Add
NCT01582269,Karnofsky Allowed Scores,Unspecified,Add
NCT01586078,Karnofsky Allowed Scores,Unspecified,Add
NCT01592968,Karnofsky Allowed Scores,Unspecified,Add
NCT01595126,Karnofsky Allowed Scores,Unspecified,Add
NCT01595139,Karnofsky Allowed Scores,Unspecified,Add
NCT01598597,Karnofsky Allowed Scores,Unspecified,Add
NCT01599052,Karnofsky Allowed Scores,Unspecified,Add
NCT01601184,Karnofsky Allowed Scores,Unspecified,Add
NCT01601314,Karnofsky Allowed Scores,Unspecified,Add
NCT01602588,Karnofsky Allowed Scores,Unspecified,Add
NCT01602666,Karnofsky Allowed Scores,Unspecified,Add
NCT01604512,Karnofsky Allowed Scores,Unspecified,Add
NCT01613417,Karnofsky Allowed Scores,Unspecified,Add
NCT01617733,Karnofsky Allowed Scores,Unspecified,Add
NCT01618747,Karnofsky Allowed Scores,Unspecified,Add
NCT01619774,Karnofsky Allowed Scores,Unspecified,Add
NCT01620138,Karnofsky Allowed Scores,Unspecified,Add
NCT01621295,Karnofsky Allowed Scores,Unspecified,Add
NCT01621542,Karnofsky Allowed Scores,Unspecified,Add
NCT01624766,Karnofsky Allowed Scores,Unspecified,Add
NCT01631552,Karnofsky Allowed Scores,Unspecified,Add
NCT01637753,Karnofsky Allowed Scores,Unspecified,Add
NCT01638130,Karnofsky Allowed Scores,Unspecified,Add
NCT01640509,Karnofsky Allowed Scores,Unspecified,Add
NCT01642342,Karnofsky Allowed Scores,Unspecified,Add
NCT01648348,Karnofsky Allowed Scores,Unspecified,Add
NCT01655927,Karnofsky Allowed Scores,Unspecified,Add
NCT01657734,Karnofsky Allowed Scores,Unspecified,Add
NCT01674582,Karnofsky Allowed Scores,Unspecified,Add
NCT01688401,Karnofsky Allowed Scores,Unspecified,Add
NCT01688713,Karnofsky Allowed Scores,Unspecified,Add
NCT01689064,Karnofsky Allowed Scores,Unspecified,Add
NCT01689402,Karnofsky Allowed Scores,Unspecified,Add
NCT01693562,Karnofsky Allowed Scores,Unspecified,Add
NCT01700569,Karnofsky Allowed Scores,Unspecified,Add
NCT01703481,Karnofsky Allowed Scores,Unspecified,Add
NCT01703507,Karnofsky Allowed Scores,Unspecified,Add
NCT01707836,Karnofsky Allowed Scores,Unspecified,Add
NCT01716468,Karnofsky Allowed Scores,Unspecified,Add
NCT01721577,Karnofsky Allowed Scores,Unspecified,Add
NCT01721603,Karnofsky Allowed Scores,Unspecified,Add
NCT01723020,Karnofsky Allowed Scores,Unspecified,Add
NCT01724801,Karnofsky Allowed Scores,Unspecified,Add
NCT01727531,Karnofsky Allowed Scores,Unspecified,Add
NCT01738646,Karnofsky Allowed Scores,Unspecified,Add
NCT01738880,Karnofsky Allowed Scores,Unspecified,Add
NCT01742260,Karnofsky Allowed Scores,Unspecified,Add
NCT01745081,Karnofsky Allowed Scores,Unspecified,Add
NCT01755624,Karnofsky Allowed Scores,Unspecified,Add
NCT01756352,Karnofsky Allowed Scores,Unspecified,Add
NCT01756989,Karnofsky Allowed Scores,Unspecified,Add
NCT01767415,Karnofsky Allowed Scores,Unspecified,Add
NCT01770626,Karnofsky Allowed Scores,Unspecified,Add
NCT01772771,Karnofsky Allowed Scores,Unspecified,Add
NCT01777633,Karnofsky Allowed Scores,Unspecified,Add
NCT01779219,Karnofsky Allowed Scores,Unspecified,Add
NCT01781468,Karnofsky Allowed Scores,Unspecified,Add
NCT01783756,Karnofsky Allowed Scores,Unspecified,Add
NCT01792310,Karnofsky Allowed Scores,Unspecified,Add
NCT01800032,Karnofsky Allowed Scores,Unspecified,Add
NCT01801371,Karnofsky Allowed Scores,Unspecified,Add
NCT01801813,Karnofsky Allowed Scores,Unspecified,Add
NCT01801852,Karnofsky Allowed Scores,Unspecified,Add
NCT01806155,Karnofsky Allowed Scores,Unspecified,Add
NCT01806675,Karnofsky Allowed Scores,Unspecified,Add
NCT01810744,Karnofsky Allowed Scores,Unspecified,Add
NCT01811121,Karnofsky Allowed Scores,Unspecified,Add
NCT01813877,Karnofsky Allowed Scores,Unspecified,Add
NCT01817751,Karnofsky Allowed Scores,Unspecified,Add
NCT01818713,Karnofsky Allowed Scores,Unspecified,Add
NCT01837862,Karnofsky Allowed Scores,Unspecified,Add
NCT01843413,Karnofsky Allowed Scores,Unspecified,Add
NCT01846871,Karnofsky Allowed Scores,Unspecified,Add
NCT01847235,Karnofsky Allowed Scores,Unspecified,Add
NCT01847833,Karnofsky Allowed Scores,Unspecified,Add
NCT01849549,Karnofsky Allowed Scores,Unspecified,Add
NCT01849952,Karnofsky Allowed Scores,Unspecified,Add
NCT01857453,Karnofsky Allowed Scores,Unspecified,Add
NCT01861717,Karnofsky Allowed Scores,Unspecified,Add
NCT01866449,Karnofsky Allowed Scores,Unspecified,Add
NCT01867593,Karnofsky Allowed Scores,Unspecified,Add
NCT01870726,Karnofsky Allowed Scores,Unspecified,Add
NCT01872221,Karnofsky Allowed Scores,Unspecified,Add
NCT01878266,Karnofsky Allowed Scores,Unspecified,Add
NCT01878617,Karnofsky Allowed Scores,Unspecified,Add
NCT01881386,Karnofsky Allowed Scores,Unspecified,Add
